trip_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,City,passenger_count,pickup_day,pickup_month,pickup_year,pickup_hour,pickup_minute,pickup_second,fare_amount
15750,-73.967186,40.772404,0.0,40.740677,New York,1,12,5,2012,17,58,0,10.9
15751,-73.96014,40.775375,-73.97077,40.761806,New York,1,21,5,2013,9,8,23,8.0
15752,-74.00713,40.70554,-73.975876,40.73577,New York,5,28,6,2013,13,32,0,12.5
15753,-73.98816,40.769756,-73.86421,40.769733,New York,2,30,10,2011,15,24,42,36.9
15754,-73.98627,40.739693,-73.99619,40.720245,New York,1,3,12,2011,22,28,0,7.7
15755,-73.92699,40.7649,-73.97103,40.75138,New York,1,20,1,2014,13,2,25,12.5
15756,-73.966774,40.757114,-73.98778,40.73274,New York,1,21,12,2010,20,50,0,7.3
15757,-73.970695,40.75595,-73.94778,40.770885,New York,1,13,4,2013,17,45,0,9.5
15758,-73.959595,40.776855,-73.98666,40.755676,New York,1,31,3,2009,9,30,17,10.1
15759,-73.98248,40.76143,-73.98758,40.75167,New York,1,12,5,2009,8,30,9,4.5
15760,-73.969345,40.75885,-73.96161,40.766777,New York,2,17,5,2009,13,26,0,4.1
15761,-73.95852,40.76454,-73.94689,40.780148,New York,1,30,10,2009,14,30,13,5.3
15762,-73.99422,40.751026,-73.957085,40.768337,New York,1,30,12,2009,21,13,0,12.9
15763,-73.98328,40.771343,-73.99464,40.74556,New York,5,18,3,2010,22,51,0,9.7
15764,-73.975945,40.791634,-73.98351,40.77366,New York,1,19,10,2010,19,27,0,6.9
15765,0.0,0.0,0.0,0.0,New York,1,12,8,2011,14,35,0,12.9
15766,-73.9786,40.762234,-73.99002,40.759106,New York,5,14,2,2013,18,44,0,10.0
15767,-73.96243,40.763336,-73.97895,40.759712,New York,1,30,12,2014,15,15,0,11.5
15768,-73.98944,40.74021,-73.970604,40.7478,New York,1,21,7,2009,21,13,0,10.1
15769,-73.98849,40.758995,-73.93007,40.756752,New York,1,2,9,2012,4,18,3,11.7
15770,-74.003746,40.756405,-74.003746,40.756405,New York,1,21,12,2012,20,35,18,17.0
15771,-73.99488,40.745136,-73.96116,40.67227,New York,1,5,12,2012,19,16,0,30.0
15772,-73.87092,40.77372,-73.98381,40.761986,New York,1,10,2,2015,8,28,50,44.33
15773,-73.97225,40.761627,-73.95807,40.778786,New York,1,9,5,2013,19,13,0,8.0
15774,-73.95355,40.779434,-73.9711,40.800793,New York,1,8,5,2014,21,5,16,9.0
15775,-73.977684,40.753,-73.97194,40.785618,New York,1,7,11,2013,0,11,42,10.5
15776,-73.98157,40.747005,-74.01336,40.717415,New York,1,10,6,2015,8,31,7,14.0
15777,-73.97966,40.746464,-74.007286,40.732937,New York,1,8,7,2010,21,14,5,8.5
15778,-73.969185,40.769585,-73.975555,40.755215,New York,1,15,12,2010,6,50,34,6.1
15779,-74.00436,40.72123,-73.9914,40.74475,New York,1,11,2,2012,6,18,0,6.1
15780,-73.86295,40.77023,-73.98048,40.74913,New York,1,24,4,2012,11,32,2,27.7
15781,-73.97558,40.789726,-73.95321,40.786785,New York,1,8,6,2012,0,42,6,6.1
15782,-74.00433,40.711765,-73.980446,40.760715,New York,1,12,2,2013,7,41,0,15.5
15783,-73.97778,40.7461,-73.966156,40.77222,New York,1,6,8,2014,13,19,27,11.5
15784,0.0,0.0,-73.86706,40.76882,New York,1,28,9,2014,8,18,55,26.5
15785,-73.999664,40.733624,-73.99913,40.729004,New York,3,17,10,2014,22,10,0,5.5
15786,-73.968025,40.759636,-73.956,40.776028,New York,6,14,3,2014,22,38,0,6.0
15787,-73.978714,40.74952,-73.873,40.774384,New York,5,7,6,2010,12,6,0,25.87
15788,-73.95693,40.766724,-73.95054,40.78361,New York,1,21,7,2010,17,39,0,6.5
15789,-73.95583,40.785183,-73.95528,40.78614,New York,2,26,12,2011,20,0,0,2.9
15790,-73.956085,40.78756,-73.976845,40.759087,New York,1,31,12,2009,8,53,26,8.9
15791,-73.99095,40.745613,-73.97845,40.753063,New York,1,3,12,2013,13,13,0,8.0
15792,-73.971245,40.763866,-73.95781,40.772026,New York,1,24,6,2009,23,12,0,5.3
15793,-74.00707,40.728844,-73.983376,40.766544,New York,5,8,2,2012,16,24,0,9.7
15794,-73.99682,40.739227,-73.987724,40.72414,New York,1,9,1,2011,12,49,0,7.7
15795,-73.98216,40.76879,-73.97111,40.763878,New York,1,26,2,2011,9,48,46,4.5
15796,-73.77868,40.646664,-73.99368,40.752354,New York,1,9,7,2013,7,26,0,57.33
15797,-74.00557,40.74578,-73.98035,40.725502,New York,1,23,9,2013,21,13,0,12.0
15798,-73.97198,40.782143,-73.9558,40.77708,New York,1,8,8,2010,22,11,36,5.3
15799,-73.98202,40.762753,-73.96387,40.807858,New York,1,11,11,2011,12,5,51,14.9
15800,-73.99523,40.764954,-73.992,40.769436,New York,6,24,6,2013,16,58,0,3.5
15801,-73.98446,40.736996,-73.98964,40.761303,New York,3,3,11,2013,20,17,0,12.0
15802,-74.00811,40.72392,-73.992004,40.729176,New York,1,2,11,2011,12,10,50,5.7
15803,-73.99554,40.74427,-73.98555,40.73776,New York,1,21,8,2010,4,24,0,4.5
15804,-73.94823,40.7764,-73.98195,40.74641,New York,1,6,9,2011,5,54,0,11.3
15805,-73.97034,40.752434,-73.97518,40.74581,New York,1,11,11,2011,10,5,25,4.9
15806,-73.960846,40.765617,-73.97928,40.743813,New York,1,5,3,2013,0,40,47,7.0
15807,-73.967545,40.76415,-73.96136,40.760345,New York,1,14,11,2013,8,18,8,5.5
15808,-74.00387,40.72568,-73.987625,40.76533,New York,2,27,3,2015,2,22,9,12.5
15809,-73.95682,40.77204,-73.97577,40.669937,New York,5,7,1,2010,22,14,0,23.7
15810,-73.99396,40.681538,-73.96426,40.679413,New York,1,25,9,2010,19,48,14,8.5
15811,-73.987175,40.75101,-73.99012,40.756584,New York,2,14,3,2014,14,46,21,5.5
15812,-73.9824,40.77162,-73.98702,40.72977,New York,5,23,10,2014,18,26,0,19.0
15813,-73.96318,40.77505,-73.96068,40.77247,New York,1,9,7,2014,22,20,12,20.0
15814,-74.00815,40.737785,-73.97485,40.792965,New York,1,12,8,2014,10,44,0,18.5
15815,-73.98301,40.757874,-73.96852,40.762566,New York,1,6,5,2010,19,32,55,6.1
15816,-73.977684,40.75639,-73.98108,40.75768,New York,1,23,9,2014,11,45,17,5.0
15817,-73.97266,40.76421,-73.95079,40.78299,New York,1,3,11,2009,21,20,47,6.9
15818,-74.0034,40.73871,-73.98587,40.703102,New York,1,5,9,2012,0,9,41,13.5
15819,-73.99785,40.735973,-73.99297,40.746433,New York,1,8,1,2013,9,1,43,6.0
15820,-74.00089,40.74729,-73.98238,40.77292,New York,1,9,4,2015,19,17,16,11.5
15821,-73.97243,40.749176,-73.984924,40.66301,New York,1,28,6,2011,20,20,0,21.3
15822,-73.9828,40.75621,-73.99086,40.750916,New York,1,21,2,2013,20,17,0,6.5
15823,-73.96782,40.762897,-73.95615,40.768448,New York,2,28,2,2010,18,54,0,5.7
15824,-73.99018,40.7382,-73.97416,40.76031,New York,5,23,9,2009,14,44,0,10.1
15825,-73.97654,40.725723,-74.00135,40.761566,New York,1,8,10,2011,8,5,0,11.7
15826,-73.998245,40.74198,-74.001465,40.751534,New York,6,18,11,2011,10,10,0,5.3
15827,-73.988716,40.754414,-73.97816,40.747433,New York,1,8,7,2011,9,39,12,10.1
15828,-73.989784,40.756657,-73.98404,40.76265,New York,1,24,4,2012,8,31,23,4.5
15829,-73.98788,40.732445,-73.98229,40.754307,New York,2,7,11,2012,1,13,0,8.0
15830,-73.9779,40.745605,-74.00876,40.707035,New York,1,20,5,2011,7,16,30,14.5
15831,-73.97873,40.762276,-73.982475,40.770565,New York,1,1,6,2011,13,47,0,4.9
15832,-73.96437,40.756367,-73.95843,40.764397,New York,1,8,3,2009,6,19,0,3.7
15833,-73.93961,40.8053,-73.975494,40.789505,New York,1,25,6,2009,17,7,0,10.9
15834,-73.968475,40.799812,-73.98384,40.68435,New York,1,9,7,2011,13,59,23,30.1
15835,-73.98241,40.770786,-73.96892,40.797688,New York,1,5,9,2013,19,3,0,9.0
15836,-73.99915,40.73337,-73.98717,40.75086,New York,5,24,9,2011,21,13,0,7.7
15837,-73.97667,40.776466,-73.982124,40.776245,New York,1,7,11,2012,19,26,0,4.0
15838,-73.99126,40.755726,-73.99104,40.718582,New York,2,24,3,2013,2,35,9,15.0
15839,-74.00062,40.735737,-74.0051,40.71567,New York,1,25,8,2013,0,8,56,8.5
15840,-73.97496,40.75704,-73.961105,40.75929,New York,1,9,12,2013,21,8,3,6.5
15841,-73.948784,40.788864,-73.99225,40.703327,New York,1,12,12,2009,13,12,0,23.7
15842,-74.00046,40.72881,-73.991745,40.733215,New York,1,9,4,2011,16,41,0,4.5
15843,-73.97385,40.74711,-73.974785,40.741936,New York,1,29,3,2013,23,19,0,4.5
15844,-73.99113,40.700836,-74.03215,40.63247,New York,2,5,4,2013,20,40,0,20.5
15845,-73.979836,40.738434,-73.99006,40.72482,New York,1,26,11,2014,12,27,26,6.5
15846,-73.96772,40.752087,-73.979294,40.755123,New York,2,6,12,2011,13,11,56,10.1
15847,-73.99143,40.755844,-73.99017,40.755898,New York,2,24,4,2012,12,35,0,2.9
15848,-73.962975,40.71192,-73.991005,40.717285,New York,1,10,1,2010,1,18,0,8.1
15849,-73.97701,40.75855,-73.9683,40.75289,New York,2,17,2,2012,17,32,54,5.3
15850,-73.982574,40.757008,-73.9572,40.77163,New York,1,27,4,2014,20,0,0,9.5
15851,-73.96651,40.79428,-74.008675,40.719852,New York,5,18,11,2012,11,42,0,25.5
15852,-73.97435,40.755966,-73.98018,40.743027,New York,1,24,6,2009,2,37,0,4.1
15853,-73.97476,40.762127,-73.98972,40.71587,New York,1,8,4,2010,23,15,54,13.7
15854,-73.985214,40.735863,-73.97614,40.755775,New York,1,3,6,2010,7,42,53,6.5
15855,-73.99596,40.742638,-74.005745,40.737686,New York,1,3,1,2009,21,41,8,6.2
15856,-73.982445,40.77465,-73.96551,40.763706,New York,1,23,5,2011,12,51,43,8.9
15857,-73.969376,40.760162,-74.00494,40.74137,New York,5,21,1,2012,12,42,0,11.3
15858,-73.995224,40.749706,-73.985466,40.759518,New York,4,21,4,2009,1,17,45,4.9
15859,-73.95343,40.785976,-73.94935,40.776867,New York,1,11,2,2010,10,37,41,4.9
15860,-74.00451,40.707394,-73.97709,40.758987,New York,2,22,4,2014,16,17,10,18.5
15861,-73.99864,40.74302,-73.98654,40.75627,New York,5,23,2,2010,10,11,0,10.9
15862,-73.995476,40.76074,-73.98447,40.764828,New York,1,1,8,2011,19,43,0,4.1
15863,-73.97839,40.77806,-73.96803,40.76519,New York,1,5,8,2011,22,56,0,6.5
15864,-74.00876,40.7194,-73.981865,40.749077,New York,1,29,4,2009,22,35,0,9.7
15865,-73.862885,40.768738,-73.9767,40.75421,New York,1,14,5,2013,10,47,0,42.83
15866,-73.9706,40.761833,-73.98765,40.738445,New York,1,12,5,2010,19,46,0,8.1
15867,-73.96202,40.7678,-73.95248,40.769978,New York,1,3,1,2011,21,54,0,4.5
15868,-73.950874,40.78596,-73.981766,40.66691,New York,1,7,1,2011,20,46,15,29.3
15869,-74.00854,40.73296,-73.995125,40.7498,New York,1,21,5,2009,17,44,9,6.5
15870,-73.94187,40.748985,-73.94187,40.748985,New York,1,22,7,2009,0,2,37,6.9
15871,-74.0137,40.707916,-74.00811,40.74515,New York,1,1,11,2013,7,16,10,11.5
15872,-73.980446,40.77004,-73.86475,40.77031,New York,1,15,3,2011,4,35,57,31.3
15873,-73.98275,40.73156,-73.98816,40.74117,New York,2,18,3,2011,10,40,36,5.3
15874,-73.97156,40.75025,-73.992386,40.734642,New York,1,6,6,2011,22,42,0,6.9
15875,-73.99331,40.757446,-73.97861,40.75578,New York,1,27,7,2011,7,17,28,6.1
15876,-73.97655,40.766052,-73.976135,40.775955,New York,2,13,8,2011,10,24,20,5.3
15877,-73.988655,40.769146,-73.979416,40.727566,New York,1,20,5,2015,3,46,1,14.0
15878,-73.97746,40.742813,-73.99229,40.724155,New York,1,19,4,2012,19,38,21,6.9
15879,-73.99105,40.75126,-73.99221,40.725376,New York,3,15,12,2012,18,57,43,10.0
15880,-73.95688,40.78341,-73.96965,40.74981,New York,1,29,4,2014,13,24,6,17.0
15881,-73.986664,40.751366,-73.99113,40.7501,New York,1,16,8,2011,16,42,55,4.5
15882,-73.87096,40.773743,-73.92556,40.759087,New York,1,17,12,2011,11,59,0,13.7
15883,-74.01005,40.734623,-74.00294,40.749535,New York,1,2,8,2012,16,4,15,4.9
15884,-73.967224,40.756428,-73.936714,40.7106,New York,2,9,2,2014,0,37,0,25.5
15885,-74.00137,40.73113,-74.00955,40.703667,New York,1,3,6,2014,7,25,23,12.0
15886,-73.99897,40.733833,-73.98334,40.77492,New York,1,3,10,2012,20,56,0,13.0
15887,-73.98738,40.7605,-74.002525,40.754993,New York,1,22,12,2012,23,29,0,9.5
15888,-73.98889,40.718933,-73.97673,40.683025,New York,1,24,12,2012,6,31,0,11.5
15889,-74.01331,40.70869,-73.980225,40.761227,New York,1,17,3,2014,12,12,0,22.0
15890,-73.98815,40.72021,-73.98129,40.71498,New York,1,4,12,2009,20,23,20,4.9
15891,-73.96465,40.759716,-73.980545,40.753017,New York,1,13,3,2012,15,7,22,6.5
15892,-73.98342,40.73425,-74.01565,40.70991,New York,5,15,3,2012,11,27,0,16.5
15893,-73.95816,40.772785,-73.95375,40.783558,New York,3,8,5,2012,19,24,45,5.3
15894,-74.00798,40.740337,-73.99836,40.760887,New York,5,6,3,2015,4,5,52,8.0
15895,-73.97838,40.745712,-73.97216,40.747253,New York,1,28,5,2015,4,0,25,5.0
15896,-73.79023,40.647484,-73.977325,40.786236,New York,3,2,8,2009,23,46,0,49.57
15897,-73.99193,40.7264,-73.99666,40.68023,New York,2,8,5,2010,20,16,47,12.9
15898,-73.97553,40.760754,-73.96626,40.76499,New York,1,24,2,2011,1,19,10,4.1
15899,-73.98365,40.758293,-73.98568,40.767906,New York,6,24,6,2012,3,26,0,4.5
15900,-73.99029,40.74644,-73.99099,40.753452,New York,1,15,5,2012,16,29,0,6.5
15901,-73.78209,40.644745,-73.97587,40.688232,New York,1,24,10,2011,6,19,0,32.9
15902,-73.986084,40.74072,-73.96463,40.682186,New York,1,7,8,2014,19,35,0,21.0
15903,-74.007904,40.723274,-74.0085,40.720367,New York,2,3,6,2009,19,21,48,3.3
15904,-73.9767,40.779144,-73.98774,40.720306,New York,5,22,2,2010,23,29,0,14.1
15905,-73.9729,40.76427,-73.983406,40.755764,New York,1,16,12,2010,7,23,51,4.9
15906,-73.99407,40.75115,-73.99483,40.744644,New York,2,2,9,2011,20,55,0,5.3
15907,-73.92884,40.616787,-73.92884,40.616787,New York,2,20,11,2011,12,58,0,12.5
15908,-73.990204,40.7564,-73.96822,40.80055,New York,2,3,3,2013,21,6,16,15.0
15909,-73.960014,40.78133,-73.99799,40.761375,New York,1,7,5,2009,20,10,0,11.3
15910,-73.98826,40.71872,-73.977875,40.746056,New York,1,16,1,2011,4,17,38,8.1
15911,-73.984634,40.747986,-73.97988,40.75964,New York,1,13,3,2011,12,33,16,6.1
15912,0.0,0.0,0.0,0.0,New York,1,7,4,2011,7,54,53,5.7
15913,-73.9665,40.76449,-73.97642,40.75044,New York,1,29,4,2011,9,1,0,8.1
15914,-73.95555,40.76863,-73.97533,40.77726,New York,1,3,1,2012,18,44,28,8.1
15915,-73.9779,40.75349,-73.98539,40.749752,New York,1,10,7,2012,16,40,0,5.3
15916,-73.97743,40.784634,-73.97769,40.786686,New York,2,20,9,2013,20,2,58,3.0
15917,-73.97829,40.757484,-74.006065,40.73947,New York,2,2,4,2011,23,20,20,10.1
15918,-73.97435,40.753902,-73.984215,40.767075,New York,1,28,6,2012,8,22,0,6.9
15919,-73.96822,40.76243,-73.97936,40.747177,New York,1,2,11,2013,14,25,55,5.5
15920,0.0,0.0,-73.9997,40.7345,New York,0,17,10,2011,8,58,54,16.5
15921,0.0,0.0,0.0,0.0,New York,1,18,5,2012,4,44,0,8.1
15922,-73.96865,40.76146,-73.97983,40.763893,New York,1,11,8,2014,22,15,31,5.5
15923,-74.00439,40.72467,-73.96597,40.7609,New York,2,13,12,2010,20,15,0,11.3
15924,-73.9954,40.739323,-73.990295,40.74626,New York,1,9,3,2013,4,54,0,4.0
15925,-73.990326,40.761818,-73.99595,40.75393,New York,1,7,12,2014,16,43,0,5.5
15926,-73.96183,40.755516,-73.96673,40.765015,New York,1,23,11,2009,11,45,25,6.5
15927,-73.97624,40.761444,-73.96304,40.688534,New York,2,16,11,2010,22,43,0,19.3
15928,-73.958244,40.76457,-73.95836,40.78071,New York,1,18,8,2013,6,59,0,7.0
15929,-73.99033,40.756615,-73.98392,40.75005,New York,1,17,2,2010,6,10,21,4.9
15930,0.0,0.0,0.0,0.0,New York,5,18,5,2010,20,34,0,10.9
15931,-73.98659,40.734165,-73.955795,40.766068,New York,2,21,7,2012,7,27,36,8.5
15932,-74.00634,40.73372,-73.95953,40.73095,New York,2,10,5,2013,1,30,41,23.0
15933,-74.0159,40.71141,-73.95478,40.76536,New York,1,6,1,2009,9,29,0,19.3
15934,-73.985214,40.753456,-73.98039,40.735256,New York,1,27,6,2014,21,5,0,10.0
15935,-74.008736,40.7127,-73.97796,40.76642,New York,1,7,5,2015,18,44,17,24.0
15936,-73.99552,40.764385,-74.003716,40.7432,New York,4,2,12,2011,14,55,0,9.3
15937,-73.97925,40.747093,-73.98299,40.75659,New York,2,10,5,2012,8,29,53,6.1
15938,0.0,0.0,0.0,0.0,New York,3,1,10,2009,20,32,0,3.3
15939,-73.9948,40.740234,-73.99047,40.75513,New York,1,18,5,2010,13,59,0,6.1
15940,-73.990845,40.718033,-74.01302,40.71709,New York,1,1,2,2011,22,45,0,8.5
15941,-74.01185,40.709553,-74.00407,40.717754,New York,1,9,10,2013,2,39,0,4.5
15942,-73.95067,40.779316,-73.9172,40.745777,New York,6,29,10,2013,17,25,0,24.5
15943,-73.99753,40.72118,-73.98932,40.721615,New York,5,6,6,2010,2,46,0,4.1
15944,-73.97166,40.795044,-73.97574,40.77683,New York,1,7,8,2012,10,10,49,7.3
15945,-73.999825,40.735855,-73.963066,40.74286,New York,1,19,2,2010,7,0,0,9.3
15946,-74.003494,40.732296,-73.9196,40.753983,New York,2,26,2,2011,3,23,0,19.3
15947,-73.9899,40.719753,-73.98895,40.74992,New York,1,19,6,2011,11,6,0,9.3
15948,-73.980965,40.782093,-73.98974,40.723297,New York,1,9,11,2011,23,14,0,16.9
15949,-73.9702,40.75653,-73.95128,40.7726,New York,1,19,4,2013,22,30,0,8.0
15950,-73.96459,40.75917,-73.97087,40.75509,New York,1,11,7,2014,8,15,0,4.0
15951,-73.98742,40.724796,-73.949486,40.776928,New York,1,18,5,2015,20,44,8,14.0
15952,-73.988045,40.738148,-73.999794,40.726963,New York,2,17,10,2011,21,25,35,4.9
15953,-73.99419,40.7512,-73.97909,40.752373,New York,1,22,6,2010,9,48,0,6.9
15954,-73.95312,40.776802,-73.97644,40.751896,New York,1,24,10,2012,18,19,22,13.5
15955,-73.99631,40.737995,-73.98235,40.77164,New York,1,24,2,2013,14,45,27,13.0
15956,-74.00819,40.71443,-74.00068,40.72993,New York,1,15,11,2013,16,57,0,16.0
15957,-73.984604,40.74821,-73.86946,40.859596,New York,1,14,4,2014,21,15,33,38.0
15958,-73.99481,40.76048,-73.98861,40.74846,New York,1,6,6,2010,2,30,0,6.5
15959,-73.97719,40.74975,-73.98398,40.740444,New York,1,18,8,2014,20,23,4,4.5
15960,-73.96166,40.774174,-73.9871,40.733227,New York,2,20,2,2015,15,42,37,16.5
15961,-74.005486,40.739082,-73.974495,40.75317,New York,2,7,8,2011,14,34,35,9.7
15962,-73.98379,40.741055,-73.98492,40.687786,New York,4,6,11,2013,21,8,0,20.0
15963,-73.96352,40.765785,-73.95096,40.790833,New York,1,24,1,2014,7,29,27,9.5
15964,-73.97588,40.787827,-73.95037,40.6718,New York,2,9,2,2014,14,37,0,26.5
15965,-73.99217,40.74533,-73.996605,40.720364,New York,1,5,8,2014,21,58,0,11.5
15966,-73.959656,40.763493,-73.95144,40.76999,New York,1,9,11,2009,23,10,51,4.1
15967,-73.864296,40.77023,-73.932236,40.650818,New York,1,11,5,2010,0,10,42,33.3
15968,-73.97187,40.762833,-73.97297,40.764614,New York,1,8,10,2010,1,44,26,3.7
15969,-74.005875,40.740154,-73.98483,40.760124,New York,1,12,1,2012,22,54,0,12.9
15970,-73.97347,40.747826,-73.99872,40.738186,New York,4,5,5,2013,13,14,0,12.5
15971,-73.981804,40.732307,-73.95592,40.76382,New York,1,12,5,2014,7,0,0,10.0
15972,-74.0038,40.72067,-74.00766,40.713223,New York,1,7,2,2009,0,32,0,4.1
15973,-73.98496,40.753567,-73.987305,40.76057,New York,1,21,5,2009,23,34,6,4.5
15974,-73.791824,40.645206,-73.95264,40.767204,New York,1,20,12,2009,14,13,0,49.57
15975,-73.99392,40.73552,-74.00541,40.749912,New York,5,18,6,2010,9,37,0,7.3
15976,-73.78358,40.64866,-73.97855,40.762547,New York,1,26,4,2012,17,5,54,49.8
15977,-74.00705,40.74261,-73.95372,40.768654,New York,3,31,3,2010,18,58,14,14.9
15978,-73.98843,40.73631,-73.975716,40.74474,New York,1,8,4,2010,14,48,37,14.5
15979,-73.94683,40.771805,-73.9727,40.764137,New York,1,27,12,2011,8,42,58,8.9
15980,-73.978905,40.783115,-73.871956,40.772133,New York,2,5,4,2015,10,39,11,33.5
15981,-73.980865,40.76003,-73.994965,40.68429,New York,1,30,7,2009,21,35,12,21.3
15982,-73.98355,40.7583,-73.988434,40.724136,New York,3,1,4,2010,19,39,7,11.3
15983,-74.0047,40.74174,-73.80816,40.75736,New York,2,15,4,2015,21,2,56,47.04
15984,-73.87615,40.772007,-73.98183,40.781113,New York,1,25,8,2009,21,53,0,25.3
15985,-73.98248,40.7737,-73.972374,40.786804,New York,1,18,3,2012,19,55,10,5.3
15986,-73.98666,40.72584,-73.98849,40.71806,New York,1,7,4,2012,16,12,0,5.7
15987,-73.980896,40.759,-73.98199,40.74003,New York,4,20,8,2011,21,0,33,8.5
15988,-73.95402,40.770767,-73.98288,40.72703,New York,2,5,2,2012,1,4,0,12.1
15989,-73.98847,40.763996,-73.974335,40.758186,New York,5,17,12,2009,7,50,0,6.1
15990,-73.966835,40.756725,-73.95412,40.770382,New York,1,16,6,2010,20,50,0,7.7
15991,-73.986015,40.767406,-73.9974,40.74245,New York,1,4,8,2010,22,28,0,7.7
15992,-73.98448,40.75416,-73.9883,40.731907,New York,5,5,8,2011,21,10,0,7.7
15993,-73.98571,40.74111,-73.98247,40.745445,New York,1,17,5,2012,19,35,0,3.7
15994,-73.938324,40.796307,-73.96344,40.768536,New York,1,3,5,2013,7,9,0,9.5
15995,-73.95335,40.778503,-73.958595,40.773083,New York,1,29,3,2011,10,14,0,4.1
15996,-73.97448,40.74201,-73.979,40.692356,New York,1,12,7,2011,21,24,0,16.9
15997,-73.9731,40.74765,-73.99152,40.726276,New York,4,29,1,2012,1,25,0,7.3
15998,-74.004974,40.741257,-73.99008,40.75623,New York,1,23,11,2013,13,14,0,11.0
15999,-73.955536,40.768494,-73.95432,40.78401,New York,5,24,6,2011,1,3,0,7.3
16000,-73.98948,40.755604,-73.9881,40.745785,New York,2,30,12,2009,11,41,2,9.3
16001,-73.98559,40.75891,-74.00318,40.72316,New York,1,4,12,2010,9,40,0,11.3
16002,-74.012054,40.702747,-73.97624,40.71916,New York,1,14,5,2012,8,13,0,12.1
16003,-74.00461,40.752243,-73.99592,40.748646,New York,2,26,6,2013,22,55,0,4.5
16004,-73.98347,40.766197,-73.95205,40.77737,New York,1,3,8,2013,20,44,2,12.5
16005,-73.95173,40.799255,-73.96125,40.806396,New York,1,9,4,2014,21,22,0,6.5
16006,-73.98506,40.768494,-73.981255,40.74442,New York,2,21,10,2009,18,30,3,13.3
16007,-73.95453,40.765945,-73.95271,40.789127,New York,5,14,12,2009,6,28,0,7.7
16008,-73.97699,40.789635,-73.95292,40.766697,New York,6,27,5,2014,12,3,0,17.5
16009,-74.00883,40.719418,-73.9669,40.772606,New York,2,22,1,2009,23,21,22,14.1
16010,-73.975716,40.795567,-73.92282,40.866558,New York,2,13,9,2009,1,7,20,16.1
16011,-73.97747,40.742657,-74.00428,40.73959,New York,5,28,1,2011,15,40,0,10.1
16012,-74.010025,40.711555,-74.01618,40.71523,New York,1,26,4,2012,12,16,59,5.7
16013,-73.97833,40.766525,-73.99125,40.750233,New York,1,19,6,2012,11,34,3,8.9
16014,-73.9209,40.756573,-73.81506,40.70534,New York,3,28,5,2010,2,58,0,30.5
16015,0.0,0.0,0.0,0.0,New York,2,4,3,2011,14,5,0,10.9
16016,-73.99796,40.740765,-74.00739,40.741016,New York,1,25,9,2014,7,22,30,4.5
16017,-73.98346,40.74924,-73.99192,40.733486,New York,1,21,5,2010,19,39,3,6.5
16018,-73.94946,40.78494,-73.93658,40.80411,New York,1,7,5,2014,7,20,0,10.0
16019,-73.99601,40.729324,-73.98753,40.738213,New York,1,19,12,2010,19,21,17,5.3
16020,-73.96142,40.77159,-73.962425,40.7575,New York,1,29,6,2011,19,13,0,6.1
16021,-73.98523,40.75703,-73.97747,40.75094,New York,1,29,6,2012,11,54,0,6.9
16022,-73.98242,40.731514,-73.9734,40.7871,New York,2,30,9,2012,4,9,34,15.0
16023,-73.98412,40.760387,-73.98412,40.760387,New York,6,10,4,2013,12,24,0,5.5
16024,-73.782074,40.64473,-73.98216,40.76159,New York,2,10,9,2013,19,3,0,57.33
16025,-73.9493,40.77172,-73.98297,40.76776,New York,3,7,2,2015,23,38,42,12.5
16026,-73.98831,40.738167,-73.978226,40.749226,New York,3,27,8,2009,14,45,25,7.3
16027,-73.98237,40.768257,-73.97555,40.75953,New York,1,5,12,2009,19,20,1,9.3
16028,-73.97397,40.78289,-73.95499,40.777355,New York,5,19,8,2010,17,10,0,6.5
